Id,Date,Sensor,Lon,Lat,State,Year,ACQTIME
2258886,01/01/2024 00:00:00,SNPP,77.548000,31.472660,HIMACHAL PRADESH,2025,00:22:19
2112428,01/01/2024 00:00:00,SNPP,77.675810,30.965680,HIMACHAL PRADESH,2025,00:33:02
2162715,01/01/2024 00:00:00,SNPP,76.297580,32.603240,HIMACHAL PRADESH,2025,00:13:19
2181085,01/01/2024 00:00:00,SNPP,77.480260,31.345370,HIMACHAL PRADESH,2025,00:02:36
2212086,01/01/2024 00:00:00,SNPP,77.448260,31.375670,HIMACHAL PRADESH,2025,00:33:02
2118040,01/01/2024 00:00:00,MODIS,77.087000,31.302000,HIMACHAL PRADESH,2025,13:48:44
2290822,01/01/2024 00:00:00,SNPP,77.655130,31.102390,HIMACHAL PRADESH,2025,00:02:36
2236275,01/01/2024 00:00:00,SNPP,76.296020,32.606240,HIMACHAL PRADESH,2025,00:13:19
2270584,01/01/2024 00:00:00,SNPP,77.088150,31.305390,HIMACHAL PRADESH,2025,00:02:36
2318771,01/01/2024 00:00:00,SNPP,77.062900,31.874380,HIMACHAL PRADESH,2025,00:22:19
2170384,01/01/2024 00:00:00,SNPP,77.478390,31.344460,HIMACHAL PRADESH,2025,00:02:36
2184598,01/01/2024 00:00:00,SNPP,77.648350,31.104230,HIMACHAL PRADESH,2025,00:02:36
2219539,01/01/2024 00:00:00,SNPP,76.167870,32.273570,HIMACHAL PRADESH,2025,00:22:19
2321649,01/01/2024 00:00:00,SNPP,77.099930,31.303360,HIMACHAL PRADESH,2025,00:33:02
2293247,01/01/2024 00:00:00,SNPP,76.292470,32.606050,HIMACHAL PRADESH,2025,00:13:19
2239650,01/01/2024 00:00:00,MODIS,76.438000,32.420000,HIMACHAL PRADESH,2025,13:48:44
2220154,01/01/2024 00:00:00,SNPP,76.439250,32.748150,HIMACHAL PRADESH,2025,00:22:19
2322743,01/01/2024 00:00:00,SNPP,77.544750,31.472860,HIMACHAL PRADESH,2025,00:22:19
2295842,01/01/2024 00:00:00,SNPP,77.100900,31.303800,HIMACHAL PRADESH,2025,00:33:02
2250793,01/01/2024 00:00:00,SNPP,77.284070,32.107380,HIMACHAL PRADESH,2025,00:33:02
2221947,01/01/2024 00:00:00,SNPP,77.433110,31.650050,HIMACHAL PRADESH,2025,00:02:36
2326354,01/01/2024 00:00:00,SNPP,77.448300,31.379590,HIMACHAL PRADESH,2025,00:33:02
2222827,01/01/2024 00:00:00,SNPP,76.294090,32.603030,HIMACHAL PRADESH,2025,00:13:19
2254387,01/01/2024 00:00:00,MODIS,77.098000,31.304000,HIMACHAL PRADESH,2025,13:48:44
2329461,01/01/2024 00:00:00,SNPP,77.451470,31.376510,HIMACHAL PRADESH,2025,00:33:02
2254843,01/01/2024 00:00:00,SNPP,76.439890,32.744800,HIMACHAL PRADESH,2025,00:22:19
2258017,01/01/2024 00:00:00,MODIS,76.650000,32.138000,HIMACHAL PRADESH,2025,13:48:44
2175053,01/02/2024 00:00:00,SNPP,76.339200,32.769210,HIMACHAL PRADESH,2025,00:53:41
2137693,01/02/2024 00:00:00,SNPP,77.490620,31.549600,HIMACHAL PRADESH,2025,00:14:07
2262970,01/02/2024 00:00:00,SNPP,77.127720,31.300710,HIMACHAL PRADESH,2025,00:43:41
2181040,01/02/2024 00:00:00,SNPP,77.075140,31.326800,HIMACHAL PRADESH,2025,00:43:41
2294532,01/02/2024 00:00:00,SNPP,75.952380,32.785130,HIMACHAL PRADESH,2025,00:53:41
2321468,01/02/2024 00:00:00,SNPP,77.347210,32.030700,HIMACHAL PRADESH,2025,00:53:41
2216303,01/02/2024 00:00:00,SNPP,77.328920,31.374810,HIMACHAL PRADESH,2025,00:43:41
2250895,01/02/2024 00:00:00,MODIS,77.554000,30.931000,HIMACHAL PRADESH,2025,14:29:48
2177671,01/02/2024 00:00:00,SNPP,77.328920,31.384490,HIMACHAL PRADESH,2025,00:43:41
2138684,01/02/2024 00:00:00,SNPP,77.678960,30.821830,HIMACHAL PRADESH,2025,00:53:41
2279022,01/02/2024 00:00:00,MODIS,77.520000,30.928000,HIMACHAL PRADESH,2025,14:29:48
2186756,01/02/2024 00:00:00,SNPP,77.796030,31.474030,HIMACHAL PRADESH,2025,00:43:41
2293341,01/02/2024 00:00:00,SNPP,77.344400,32.030390,HIMACHAL PRADESH,2025,00:53:41
2312472,01/02/2024 00:00:00,MODIS,77.575000,31.807000,HIMACHAL PRADESH,2025,14:29:48
2281167,01/02/2024 00:00:00,SNPP,77.237170,31.395440,HIMACHAL PRADESH,2025,00:43:41
2232544,01/02/2024 00:00:00,SNPP,77.347680,32.025930,HIMACHAL PRADESH,2025,00:53:41
2180001,01/02/2024 00:00:00,SNPP,77.533940,31.560710,HIMACHAL PRADESH,2025,00:53:41
2146667,01/02/2024 00:00:00,SNPP,77.342450,31.890470,HIMACHAL PRADESH,2025,00:53:41
2291890,01/02/2024 00:00:00,SNPP,77.743070,31.415580,HIMACHAL PRADESH,2025,00:53:41
2190800,01/02/2024 00:00:00,SNPP,77.350480,32.030890,HIMACHAL PRADESH,2025,00:53:41
2163324,01/02/2024 00:00:00,SNPP,77.580350,31.273590,HIMACHAL PRADESH,2025,00:43:41
2118781,01/02/2024 00:00:00,MODIS,77.333000,32.025000,HIMACHAL PRADESH,2025,14:29:48
2291549,01/02/2024 00:00:00,SNPP,77.318980,31.243050,HIMACHAL PRADESH,2025,00:53:41
2235246,01/02/2024 00:00:00,SNPP,77.578640,31.272530,HIMACHAL PRADESH,2025,00:43:41
2286960,01/02/2024 00:00:00,SNPP,76.295240,32.603980,HIMACHAL PRADESH,2025,00:53:41
2150887,01/02/2024 00:00:00,SNPP,77.611210,31.506600,HIMACHAL PRADESH,2025,00:43:41
2299753,01/02/2024 00:00:00,SNPP,76.398190,32.562230,HIMACHAL PRADESH,2025,00:53:41
2192094,01/02/2024 00:00:00,SNPP,77.270240,32.100860,HIMACHAL PRADESH,2025,00:53:41
2309243,01/02/2024 00:00:00,SNPP,76.156690,32.526040,HIMACHAL PRADESH,2025,00:53:41
2122217,01/02/2024 00:00:00,SNPP,77.490180,30.800680,HIMACHAL PRADESH,2025,00:53:41
2196794,01/02/2024 00:00:00,SNPP,77.350150,31.718380,HIMACHAL PRADESH,2025,00:53:41
2152388,01/02/2024 00:00:00,SNPP,77.314600,31.242660,HIMACHAL PRADESH,2025,00:53:41
2197308,01/02/2024 00:00:00,SNPP,77.790510,31.476300,HIMACHAL PRADESH,2025,00:53:41
2125568,01/02/2024 00:00:00,SNPP,77.333420,31.383480,HIMACHAL PRADESH,2025,00:43:41
2201080,01/02/2024 00:00:00,SNPP,77.492210,31.547750,HIMACHAL PRADESH,2025,00:14:07
2102399,01/02/2024 00:00:00,SNPP,76.124020,32.902820,HIMACHAL PRADESH,2025,00:53:41
2201918,01/02/2024 00:00:00,SNPP,77.336230,31.379470,HIMACHAL PRADESH,2025,00:53:41
2106995,01/02/2024 00:00:00,SNPP,77.329060,31.379620,HIMACHAL PRADESH,2025,00:43:41
2204527,01/02/2024 00:00:00,SNPP,77.338310,31.380410,HIMACHAL PRADESH,2025,00:53:41
2211767,01/03/2024 00:00:00,SNPP,77.470050,31.293060,HIMACHAL PRADESH,2025,00:25:28
2147455,01/03/2024 00:00:00,SNPP,77.315360,31.559930,HIMACHAL PRADESH,2025,00:35:28
2169285,01/03/2024 00:00:00,SNPP,77.575460,31.809790,HIMACHAL PRADESH,2025,00:35:28
2234452,01/03/2024 00:00:00,MODIS,77.333000,31.885000,HIMACHAL PRADESH,2025,00:33:28
2277779,01/03/2024 00:00:00,SNPP,77.492550,31.616680,HIMACHAL PRADESH,2025,00:25:28
2108669,01/03/2024 00:00:00,SNPP,77.536990,31.505560,HIMACHAL PRADESH,2025,00:35:28
2307001,01/03/2024 00:00:00,SNPP,76.651760,32.280060,HIMACHAL PRADESH,2025,00:25:28
2202195,01/03/2024 00:00:00,SNPP,76.151120,32.705450,HIMACHAL PRADESH,2025,00:25:28
2263597,01/03/2024 00:00:00,MODIS,77.666000,30.994000,HIMACHAL PRADESH,2025,00:33:28
2139798,01/03/2024 00:00:00,SNPP,77.483560,31.476790,HIMACHAL PRADESH,2025,00:35:28
2171308,01/03/2024 00:00:00,MODIS,77.090000,31.284000,HIMACHAL PRADESH,2025,10:38:24
2233398,01/03/2024 00:00:00,SNPP,77.087150,31.288280,HIMACHAL PRADESH,2025,00:25:28
2270751,01/03/2024 00:00:00,SNPP,78.093090,31.544230,HIMACHAL PRADESH,2025,00:25:28
2114581,01/03/2024 00:00:00,SNPP,77.339510,31.889040,HIMACHAL PRADESH,2025,00:35:28
2292678,01/03/2024 00:00:00,SNPP,77.523970,31.559780,HIMACHAL PRADESH,2025,00:35:28
2196205,01/03/2024 00:00:00,SNPP,77.528210,31.560290,HIMACHAL PRADESH,2025,00:35:28
2140237,01/03/2024 00:00:00,SNPP,77.459330,31.362410,HIMACHAL PRADESH,2025,00:25:28
2240133,01/03/2024 00:00:00,MODIS,77.073000,31.304000,HIMACHAL PRADESH,2025,10:38:24
2124156,01/03/2024 00:00:00,SNPP,77.500820,31.556860,HIMACHAL PRADESH,2025,00:35:28
2190161,01/03/2024 00:00:00,MODIS,77.609000,31.126000,HIMACHAL PRADESH,2025,10:38:24
2133792,01/03/2024 00:00:00,SNPP,77.535680,31.509130,HIMACHAL PRADESH,2025,00:35:28
2188899,01/03/2024 00:00:00,MODIS,77.661000,30.993000,HIMACHAL PRADESH,2025,00:33:28
2318806,01/03/2024 00:00:00,SNPP,77.348940,31.717580,HIMACHAL PRADESH,2025,00:25:28
2184633,01/03/2024 00:00:00,SNPP,77.343290,31.893200,HIMACHAL PRADESH,2025,00:35:28
2186174,01/03/2024 00:00:00,SNPP,77.688160,31.338640,HIMACHAL PRADESH,2025,00:25:28
2211744,01/04/2024 00:00:00,SNPP,77.776300,31.476010,HIMACHAL PRADESH,2025,00:06:33
2318905,01/04/2024 00:00:00,SNPP,77.582130,31.800200,HIMACHAL PRADESH,2025,00:06:33
2169329,01/04/2024 00:00:00,SNPP,77.058010,31.311380,HIMACHAL PRADESH,2025,00:16:33
2192312,01/04/2024 00:00:00,SNPP,77.672960,31.343190,HIMACHAL PRADESH,2025,00:06:33
2264112,01/04/2024 00:00:00,MODIS,77.415000,30.757000,HIMACHAL PRADESH,2025,00:14:28
2321415,01/04/2024 00:00:00,SNPP,77.058990,31.305550,HIMACHAL PRADESH,2025,00:06:33
2292484,01/04/2024 00:00:00,SNPP,77.415180,30.765600,HIMACHAL PRADESH,2025,00:16:33
2199299,01/04/2024 00:00:00,SNPP,77.580290,31.799290,HIMACHAL PRADESH,2025,00:16:33
2219332,01/04/2024 00:00:00,SNPP,76.144860,32.686610,HIMACHAL PRADESH,2025,00:06:33
2316230,01/04/2024 00:00:00,SNPP,77.658440,30.780560,HIMACHAL PRADESH,2025,00:16:33
2177414,01/04/2024 00:00:00,SNPP,77.434570,31.111880,HIMACHAL PRADESH,2025,00:16:33
2330367,01/04/2024 00:00:00,SNPP,77.773420,31.232950,HIMACHAL PRADESH,2025,00:16:33
2263462,01/04/2024 00:00:00,SNPP,77.842700,31.101500,HIMACHAL PRADESH,2025,00:16:33
2327195,01/04/2024 00:00:00,MODIS,77.355000,31.707000,HIMACHAL PRADESH,2025,00:14:28
2293675,01/04/2024 00:00:00,SNPP,77.277970,30.762940,HIMACHAL PRADESH,2025,00:06:33
2325263,01/04/2024 00:00:00,SNPP,77.843340,31.098190,HIMACHAL PRADESH,2025,00:16:33
2261837,01/04/2024 00:00:00,SNPP,77.099210,31.292800,HIMACHAL PRADESH,2025,00:06:33
2127507,01/04/2024 00:00:00,SNPP,77.527080,31.561080,HIMACHAL PRADESH,2025,00:06:33
2161637,01/04/2024 00:00:00,SNPP,77.059880,31.308870,HIMACHAL PRADESH,2025,00:06:33
2121223,01/04/2024 00:00:00,SNPP,77.654480,30.779930,HIMACHAL PRADESH,2025,00:16:33
2277258,01/04/2024 00:00:00,SNPP,77.584340,31.799930,HIMACHAL PRADESH,2025,00:16:33
2103133,01/04/2024 00:00:00,SNPP,76.796910,31.587970,HIMACHAL PRADESH,2025,00:16:33
2296212,01/04/2024 00:00:00,SNPP,77.098420,31.289480,HIMACHAL PRADESH,2025,00:06:33
2280896,01/04/2024 00:00:00,SNPP,77.713710,31.466050,HIMACHAL PRADESH,2025,00:06:33
2166871,01/04/2024 00:00:00,SNPP,77.058710,31.308040,HIMACHAL PRADESH,2025,00:16:33
2308500,01/04/2024 00:00:00,SNPP,77.579790,31.802630,HIMACHAL PRADESH,2025,00:16:33
2154829,01/04/2024 00:00:00,SNPP,77.060880,31.318760,HIMACHAL PRADESH,2025,00:16:33
2241803,01/05/2024 00:00:00,SNPP,77.055270,31.318060,HIMACHAL PRADESH,2025,00:48:20
2306944,01/05/2024 00:00:00,SNPP,76.253320,32.836790,HIMACHAL PRADESH,2025,00:48:20
2104282,01/05/2024 00:00:00,SNPP,77.672870,30.842580,HIMACHAL PRADESH,2025,00:57:38
2161946,01/05/2024 00:00:00,MODIS,77.584000,31.801000,HIMACHAL PRADESH,2025,00:23:24
2190803,01/05/2024 00:00:00,SNPP,76.884630,32.122170,HIMACHAL PRADESH,2025,00:57:38
2286293,01/05/2024 00:00:00,SNPP,77.696340,31.528210,HIMACHAL PRADESH,2025,00:57:38
2108876,01/05/2024 00:00:00,SNPP,77.694790,31.527660,HIMACHAL PRADESH,2025,00:57:38
2254128,01/05/2024 00:00:00,SNPP,77.578840,31.797170,HIMACHAL PRADESH,2025,00:57:38
2115785,01/05/2024 00:00:00,SNPP,77.580670,31.796130,HIMACHAL PRADESH,2025,00:48:20
2326826,01/05/2024 00:00:00,SNPP,77.460800,31.323820,HIMACHAL PRADESH,2025,00:48:20
2325965,01/05/2024 00:00:00,SNPP,77.507500,31.193950,HIMACHAL PRADESH,2025,00:57:38
2330196,01/05/2024 00:00:00,SNPP,77.656230,30.898170,HIMACHAL PRADESH,2025,00:48:20
2329490,01/05/2024 00:00:00,SNPP,78.092220,31.548640,HIMACHAL PRADESH,2025,00:57:38
2226896,01/06/2024 00:00:00,SNPP,77.456770,31.360530,HIMACHAL PRADESH,2025,00:18:59
2185977,01/06/2024 00:00:00,SNPP,77.773410,31.489180,HIMACHAL PRADESH,2025,00:18:59
2166657,01/06/2024 00:00:00,SNPP,77.746720,31.096870,HIMACHAL PRADESH,2025,00:39:25
2137891,01/06/2024 00:00:00,SNPP,77.227710,31.807200,HIMACHAL PRADESH,2025,00:18:59
2268295,01/06/2024 00:00:00,SNPP,77.450460,31.360460,HIMACHAL PRADESH,2025,00:18:59
2255024,01/06/2024 00:00:00,MODIS,77.349000,31.707000,HIMACHAL PRADESH,2025,13:59:10
2286975,01/06/2024 00:00:00,SNPP,77.464900,31.360970,HIMACHAL PRADESH,2025,00:18:59
2325804,01/06/2024 00:00:00,SNPP,77.395160,31.689680,HIMACHAL PRADESH,2025,00:18:59
2207523,01/06/2024 00:00:00,MODIS,77.101000,32.032000,HIMACHAL PRADESH,2025,13:59:10
2181587,01/06/2024 00:00:00,SNPP,78.089570,31.541910,HIMACHAL PRADESH,2025,00:18:59
2176383,01/06/2024 00:00:00,MODIS,77.442000,31.057000,HIMACHAL PRADESH,2025,13:59:10
2147395,01/06/2024 00:00:00,MODIS,77.300000,30.917000,HIMACHAL PRADESH,2025,13:59:10
2268342,01/06/2024 00:00:00,SNPP,77.678250,30.832450,HIMACHAL PRADESH,2025,00:39:25
2256795,01/06/2024 00:00:00,SNPP,77.451190,31.354280,HIMACHAL PRADESH,2025,00:29:25
2287094,01/06/2024 00:00:00,SNPP,77.800280,31.055450,HIMACHAL PRADESH,2025,00:29:25
2311650,01/06/2024 00:00:00,SNPP,77.251050,32.009600,HIMACHAL PRADESH,2025,00:29:25
2213478,01/06/2024 00:00:00,SNPP,77.689580,31.527980,HIMACHAL PRADESH,2025,00:29:25
2197100,01/06/2024 00:00:00,SNPP,77.396290,31.688730,HIMACHAL PRADESH,2025,00:18:59
2175456,01/06/2024 00:00:00,SNPP,77.451510,31.359690,HIMACHAL PRADESH,2025,00:29:25
2147342,01/06/2024 00:00:00,SNPP,77.146590,31.856320,HIMACHAL PRADESH,2025,00:29:25
2296054,01/06/2024 00:00:00,MODIS,77.778000,31.481000,HIMACHAL PRADESH,2025,13:59:10
2255913,01/06/2024 00:00:00,SNPP,77.454710,31.073780,HIMACHAL PRADESH,2025,00:08:17
2177500,01/06/2024 00:00:00,SNPP,76.943130,31.884800,HIMACHAL PRADESH,2025,00:39:25
2324116,01/06/2024 00:00:00,MODIS,77.674000,30.831000,HIMACHAL PRADESH,2025,13:59:10
2295029,01/06/2024 00:00:00,MODIS,77.228000,31.801000,HIMACHAL PRADESH,2025,13:59:10
2193078,01/06/2024 00:00:00,MODIS,77.113000,32.025000,HIMACHAL PRADESH,2025,13:59:10
2168254,01/06/2024 00:00:00,SNPP,77.081600,32.031960,HIMACHAL PRADESH,2025,00:29:25
2146528,01/06/2024 00:00:00,MODIS,77.432000,31.056000,HIMACHAL PRADESH,2025,13:59:10
2293233,01/06/2024 00:00:00,MODIS,77.735000,31.089000,HIMACHAL PRADESH,2025,13:59:10
2250825,01/06/2024 00:00:00,SNPP,77.587870,31.362530,HIMACHAL PRADESH,2025,00:39:25
2168297,01/06/2024 00:00:00,SNPP,77.774430,31.482230,HIMACHAL PRADESH,2025,00:18:59
2320241,01/06/2024 00:00:00,MODIS,77.111000,32.033000,HIMACHAL PRADESH,2025,13:59:10
2305291,01/06/2024 00:00:00,SNPP,77.636440,31.326280,HIMACHAL PRADESH,2025,00:18:59
2195794,01/06/2024 00:00:00,SNPP,77.441490,31.363300,HIMACHAL PRADESH,2025,00:29:25
2308399,01/06/2024 00:00:00,MODIS,77.396000,31.686000,HIMACHAL PRADESH,2025,13:59:10
2145986,01/06/2024 00:00:00,SNPP,77.679180,30.832760,HIMACHAL PRADESH,2025,00:39:25
2309442,01/06/2024 00:00:00,MODIS,77.440000,31.066000,HIMACHAL PRADESH,2025,13:59:10
2251953,01/06/2024 00:00:00,SNPP,77.773160,31.483210,HIMACHAL PRADESH,2025,00:18:59
2119960,01/06/2024 00:00:00,MODIS,77.454000,31.353000,HIMACHAL PRADESH,2025,13:59:10
2201927,01/06/2024 00:00:00,SNPP,77.446970,31.365440,HIMACHAL PRADESH,2025,00:29:25
2141698,01/06/2024 00:00:00,MODIS,77.768000,31.480000,HIMACHAL PRADESH,2025,13:59:10
2248931,01/06/2024 00:00:00,SNPP,77.002910,31.998620,HIMACHAL PRADESH,2025,00:39:25
2124965,01/06/2024 00:00:00,SNPP,75.971310,32.739390,HIMACHAL PRADESH,2025,00:29:25
2204627,01/06/2024 00:00:00,SNPP,77.454230,31.357440,HIMACHAL PRADESH,2025,00:39:25
2152383,01/06/2024 00:00:00,SNPP,77.743710,31.096150,HIMACHAL PRADESH,2025,00:39:25
2241426,01/06/2024 00:00:00,SNPP,77.230870,31.799260,HIMACHAL PRADESH,2025,00:18:59
2106195,01/06/2024 00:00:00,SNPP,77.440350,31.070730,HIMACHAL PRADESH,2025,00:18:59
2243792,01/06/2024 00:00:00,SNPP,77.452350,31.357040,HIMACHAL PRADESH,2025,00:29:25
2152553,01/06/2024 00:00:00,MODIS,77.637000,31.314000,HIMACHAL PRADESH,2025,13:59:10
2104358,01/06/2024 00:00:00,SNPP,76.952650,31.859100,HIMACHAL PRADESH,2025,00:39:25
2152587,01/06/2024 00:00:00,SNPP,77.692160,31.527780,HIMACHAL PRADESH,2025,00:29:25
2111906,01/06/2024 00:00:00,SNPP,77.445970,31.362950,HIMACHAL PRADESH,2025,00:29:25
2154149,01/06/2024 00:00:00,SNPP,77.445130,31.069810,HIMACHAL PRADESH,2025,00:18:59
2150065,01/06/2024 00:00:00,SNPP,77.676080,30.832030,HIMACHAL PRADESH,2025,00:39:25
2269313,01/07/2024 00:00:00,SNPP,77.937310,31.581020,HIMACHAL PRADESH,2025,00:00:47
2202365,01/07/2024 00:00:00,SNPP,77.206790,31.992050,HIMACHAL PRADESH,2025,00:09:47
2168668,01/07/2024 00:00:00,MODIS,77.919000,31.588000,HIMACHAL PRADESH,2025,00:06:16
2109664,01/07/2024 00:00:00,SNPP,77.457370,31.015770,HIMACHAL PRADESH,2025,00:00:47
2214879,01/07/2024 00:00:00,SNPP,77.362980,31.350890,HIMACHAL PRADESH,2025,00:00:47
2239993,01/07/2024 00:00:00,MODIS,77.910000,31.575000,HIMACHAL PRADESH,2025,00:06:16
2305058,01/07/2024 00:00:00,MODIS,77.921000,31.582000,HIMACHAL PRADESH,2025,00:06:16
2149291,01/07/2024 00:00:00,SNPP,77.557460,31.532830,HIMACHAL PRADESH,2025,00:50:04
2269825,01/07/2024 00:00:00,MODIS,77.541000,31.530000,HIMACHAL PRADESH,2025,00:40:14
2198522,01/07/2024 00:00:00,MODIS,77.458000,31.013000,HIMACHAL PRADESH,2025,00:06:16
2168876,01/07/2024 00:00:00,SNPP,77.373260,31.713020,HIMACHAL PRADESH,2025,00:50:04
2109999,01/07/2024 00:00:00,SNPP,77.228560,31.799960,HIMACHAL PRADESH,2025,00:50:04
2208659,01/07/2024 00:00:00,SNPP,77.501410,31.050660,HIMACHAL PRADESH,2025,00:00:47
2234921,01/07/2024 00:00:00,SNPP,77.410870,32.013290,HIMACHAL PRADESH,2025,00:00:47
2299112,01/07/2024 00:00:00,SNPP,77.357280,31.349560,HIMACHAL PRADESH,2025,00:50:04
2141043,01/07/2024 00:00:00,SNPP,77.911750,31.572080,HIMACHAL PRADESH,2025,00:00:47
2263004,01/07/2024 00:00:00,SNPP,77.223290,31.809410,HIMACHAL PRADESH,2025,00:00:47
2182798,01/07/2024 00:00:00,SNPP,77.202220,31.840280,HIMACHAL PRADESH,2025,00:00:47
2169767,01/07/2024 00:00:00,SNPP,77.620540,31.296730,HIMACHAL PRADESH,2025,00:00:47
2113672,01/07/2024 00:00:00,MODIS,76.412000,32.498000,HIMACHAL PRADESH,2025,00:06:16
2211364,01/07/2024 00:00:00,SNPP,77.359890,31.348940,HIMACHAL PRADESH,2025,00:50:04
2249824,01/07/2024 00:00:00,SNPP,77.912650,31.577460,HIMACHAL PRADESH,2025,00:09:47
2297160,01/07/2024 00:00:00,SNPP,77.909750,31.573720,HIMACHAL PRADESH,2025,00:00:47
2138776,01/07/2024 00:00:00,SNPP,77.922330,31.580010,HIMACHAL PRADESH,2025,00:00:47
2277701,01/07/2024 00:00:00,SNPP,77.915150,31.577760,HIMACHAL PRADESH,2025,00:00:47
2189867,01/07/2024 00:00:00,SNPP,76.122600,32.763200,HIMACHAL PRADESH,2025,00:00:47
2179306,01/07/2024 00:00:00,SNPP,77.723770,31.626890,HIMACHAL PRADESH,2025,00:50:04
2113874,01/07/2024 00:00:00,SNPP,77.105970,32.039360,HIMACHAL PRADESH,2025,00:50:04
2212267,01/07/2024 00:00:00,SNPP,77.362220,31.348380,HIMACHAL PRADESH,2025,00:50:04
2247092,01/07/2024 00:00:00,SNPP,77.911010,31.570650,HIMACHAL PRADESH,2025,00:09:47
2297932,01/07/2024 00:00:00,SNPP,77.725230,31.624200,HIMACHAL PRADESH,2025,00:50:04
2113654,01/07/2024 00:00:00,SNPP,77.358040,31.344040,HIMACHAL PRADESH,2025,00:50:04
2275085,01/07/2024 00:00:00,SNPP,77.595470,30.930490,HIMACHAL PRADESH,2025,00:20:30
2192401,01/07/2024 00:00:00,SNPP,77.224490,31.800930,HIMACHAL PRADESH,2025,00:50:04
2179506,01/07/2024 00:00:00,SNPP,77.547900,31.533950,HIMACHAL PRADESH,2025,00:00:47
2108055,01/07/2024 00:00:00,SNPP,77.360280,31.343500,HIMACHAL PRADESH,2025,00:50:04
2210621,01/07/2024 00:00:00,SNPP,77.787030,31.483220,HIMACHAL PRADESH,2025,00:50:04
2256617,01/07/2024 00:00:00,SNPP,77.114560,31.291170,HIMACHAL PRADESH,2025,00:50:04
2302818,01/07/2024 00:00:00,SNPP,77.204220,31.835190,HIMACHAL PRADESH,2025,00:00:47
2123233,01/07/2024 00:00:00,SNPP,77.338010,32.034320,HIMACHAL PRADESH,2025,00:00:47
2229154,01/07/2024 00:00:00,MODIS,76.403000,32.500000,HIMACHAL PRADESH,2025,00:06:16
2186470,01/07/2024 00:00:00,SNPP,77.929340,31.578840,HIMACHAL PRADESH,2025,00:00:47
2164447,01/07/2024 00:00:00,SNPP,76.855110,31.966190,HIMACHAL PRADESH,2025,00:00:47
2310917,01/07/2024 00:00:00,MODIS,77.549000,31.527000,HIMACHAL PRADESH,2025,00:40:14
2230624,01/07/2024 00:00:00,SNPP,77.372950,31.712540,HIMACHAL PRADESH,2025,00:50:04
2255145,01/07/2024 00:00:00,SNPP,77.205080,31.834190,HIMACHAL PRADESH,2025,00:00:47
2291745,01/07/2024 00:00:00,MODIS,77.335000,31.805000,HIMACHAL PRADESH,2025,00:40:14
2324446,01/07/2024 00:00:00,SNPP,77.919700,31.572130,HIMACHAL PRADESH,2025,00:50:04
2231664,01/07/2024 00:00:00,SNPP,77.595340,30.935170,HIMACHAL PRADESH,2025,00:20:30
2187607,01/07/2024 00:00:00,SNPP,77.888970,31.570710,HIMACHAL PRADESH,2025,00:09:47
2163188,01/07/2024 00:00:00,SNPP,77.336140,31.802230,HIMACHAL PRADESH,2025,00:00:47
2328475,01/07/2024 00:00:00,SNPP,77.338780,31.802430,HIMACHAL PRADESH,2025,00:00:47
2219498,01/07/2024 00:00:00,SNPP,77.916380,31.579610,HIMACHAL PRADESH,2025,00:00:47
2187791,01/07/2024 00:00:00,SNPP,77.336050,32.055320,HIMACHAL PRADESH,2025,00:20:30
2293597,01/07/2024 00:00:00,SNPP,77.498540,31.050440,HIMACHAL PRADESH,2025,00:00:47
2222224,01/07/2024 00:00:00,SNPP,77.912580,31.579350,HIMACHAL PRADESH,2025,00:00:47
2154673,01/07/2024 00:00:00,SNPP,77.939040,31.579570,HIMACHAL PRADESH,2025,00:00:47
2295893,01/07/2024 00:00:00,SNPP,77.355910,31.344550,HIMACHAL PRADESH,2025,00:50:04
2154675,01/07/2024 00:00:00,SNPP,77.456550,31.015420,HIMACHAL PRADESH,2025,00:00:47
2288505,01/07/2024 00:00:00,SNPP,77.203390,31.839290,HIMACHAL PRADESH,2025,00:00:47
2155424,01/07/2024 00:00:00,SNPP,77.912770,31.576590,HIMACHAL PRADESH,2025,00:09:47
2286672,01/07/2024 00:00:00,SNPP,77.547890,31.538030,HIMACHAL PRADESH,2025,00:00:47
2137813,01/08/2024 00:00:00,SNPP,76.385190,32.476540,HIMACHAL PRADESH,2025,00:41:09
2278639,01/08/2024 00:00:00,SNPP,77.179020,31.283080,HIMACHAL PRADESH,2025,00:41:09
2248093,01/08/2024 00:00:00,SNPP,78.050540,31.548700,HIMACHAL PRADESH,2025,00:41:09
2160451,01/08/2024 00:00:00,SNPP,78.051830,31.544690,HIMACHAL PRADESH,2025,00:41:09
2320273,01/08/2024 00:00:00,MODIS,78.057000,31.620000,HIMACHAL PRADESH,2025,00:43:51
2231620,01/08/2024 00:00:00,MODIS,77.940000,31.581000,HIMACHAL PRADESH,2025,00:43:51
2187095,01/08/2024 00:00:00,SNPP,76.413300,32.207850,HIMACHAL PRADESH,2025,00:41:09
2101168,01/08/2024 00:00:00,SNPP,78.021450,31.183860,HIMACHAL PRADESH,2025,00:41:09
2128583,01/08/2024 00:00:00,SNPP,76.387010,32.472920,HIMACHAL PRADESH,2025,00:41:09
2262152,01/08/2024 00:00:00,SNPP,78.023970,31.180000,HIMACHAL PRADESH,2025,00:41:09
2245106,01/08/2024 00:00:00,SNPP,77.821410,31.483410,HIMACHAL PRADESH,2025,00:41:09
